"scenario_id","A_RMSE","B_RMSE","C_RMSE","D_RMSE","A_Bias","B_Bias","C_Bias","D_Bias","rep"
1,0.0856807181831033,0.0948176869625039,0.0742074787896327,0.0948176869625039,-0.00410524716609268,-0.0063691216279276,-0.00200537850724845,-0.0063691216279276,74
1,0.0799270495171264,0.0773351320890686,0.0731840147731747,0.0705984898514602,-0.00174583366100984,-0.00211746496940696,-0.00104276616840702,-0.00153162509369076,75
1,0.0899740690923638,0.0870695749676274,0.0847248695780266,0.0814654060440966,-0.00758596566274682,-0.00824964472086414,-0.0071619919282331,-0.00824188836483031,76
1,0.0798081003516359,0.086495651831328,0.0680796428052317,0.0819376493991097,-0.00320824354509212,-0.00687822646978142,-0.00348783088321033,-0.00655309752290399,77
1,0.0793054602704668,0.0770098511341329,0.0974281595620467,0.0696885817622936,-0.00456487369785077,-0.00518090169841972,0.0198708406739845,0.00679484071172268,78
1,0.0892663051123775,0.0790968056881679,0.0758574177556934,0.0848929322206943,0.00583535783975437,0.0031940885631929,0.00125065578613322,0.0108241819158888,79
1,0.082775040699926,0.0808499515324928,0.082775040699926,0.0808499515324928,-0.00788987575082879,-0.00830017862762685,-0.00788987575082879,-0.00830017862762685,80
1,0.0781127323833861,0.0756105075821905,0.0681832803319133,0.154480092108909,-9.26905572961664e-05,-0.000136684148985646,0.00290252137778409,0.00602163448030208,81
1,0.0913369815523881,0.0886141757633287,0.0908478306504774,0.0699530626127583,0.00637746288303434,0.00596259234416795,0.0211560071098609,0.0170668316536009,82
1,0.0680788684156885,0.0656934195494696,0.062965272085989,0.0652308292812013,0.00250980095624034,0.00218367148804467,0.00258709515642435,0.00952893453219577,83
1,0.0792360885747162,0.0754940840319087,0.0861768428656748,0.28883383161954,0.0084300228329451,0.00788153880243366,0.0224571504397178,0.099936611378513,84
1,0.0869270239803031,0.0843481586709269,0.0795384004639151,0.0797396041906979,-0.0118019132876684,-0.0125040943174042,-0.0121996262750348,-0.0131233342837575,85
1,0.0857608274602804,0.0819614335205315,0.0755266889123994,0.0770724233690945,-0.00472229085304085,-0.00535707932792616,-0.00502640836022378,-0.00813166392916703,86
1,0.0763719717792294,0.0735940715633637,0.0693858993082222,0.0667986560602655,0.00258879376152092,0.00217265686149505,0.00128756666684511,0.00162742978433759,87
1,0.0818834457623692,0.0782491693960342,0.0898410843582283,0.21095943773427,0.00303020140226894,0.00239853783190313,0.0158646004396651,0.0858793475458485,88
1,0.079802130378079,0.0763502037584265,0.0777328348764178,0.0765228753233435,0.00794393004867757,0.00765552910065932,0.0145465972405816,0.0153323404719238,89
1,0.0765150046406993,0.074102928160395,0.0699429338542593,0.0682000553219805,0.00574494836063609,0.00527464624630177,0.00475672577194488,0.00519716039836375,90
1,0.0752123425356647,0.0721160364809317,0.0731023679171568,0.0867473246310854,0.00127025944849764,0.000935457170508511,0.00317013067348417,0.00932704214214463,91
1,0.0797179576245145,0.0765196507350068,0.0685757957395964,0.0659398165991626,0.00651643961130343,0.00604865785789519,0.00493648665156076,0.00458100992085394,92
1,0.0787576803952085,0.0877428472078124,0.0725421507112095,0.0744490202561234,0.00572316004832576,-0.00134297561983718,0.00221768840495971,0.013323669305921,93
1,0.119943771263703,0.0771339007315769,0.0818605851437977,0.179257630898089,0.00210486438743746,0.00777995728465319,0.00774016154059214,0.0131941448542821,94
1,0.104601580017999,0.104109673306926,0.0689055711863956,0.0663950553926972,-0.00509905140937834,-0.016945670396708,-0.00718883117998182,-0.00681441597257904,95
1,0.0834507497114044,0.079768138638697,0.0775939429434644,0.0734671639400301,0.00562345515856516,0.00518068031098611,0.00455463575573175,0.00389122773700114,96
1,0.0779911572342965,0.0753705993038467,0.0841402628740015,0.0660375833382443,-0.0020932658114286,-0.00253523130786026,-0.00413886325359029,0.000959688318449765,97
1,0.0756927644253603,0.0730657507239773,0.0721806350806781,0.0722092818490315,-9.01401047928184e-05,-0.00045535803436615,0.00314703395344474,0.00161214633872289,98
1,0.108356709640921,0.0988663768261222,0.0854878652637811,0.0672447295269704,-0.0159298065101246,-0.0142314862066642,-0.00747889833219722,-0.00552737222170979,99
1,0.0746131749517242,0.0718290251121527,0.0738535193694433,0.071583910538143,-0.00181780374674221,-0.00219261147918214,0.00053019220805837,0.000133698715185233,100
2,0.0770014767008537,0.0812686122401127,0.0770014767008537,0.0812686122401127,-0.00949298992347902,-0.00910570142251863,-0.00949298992347902,-0.00910570142251863,1
2,0.0744544856415593,0.0705234304637858,0.049186032675786,0.049316089737233,-0.000707259640089051,-0.00228783620067318,0.00473996428124953,0.00253814671423629,2
2,0.0646309560393135,0.0654546521078658,0.0646309560393135,0.0455787879633981,-0.00140953016208217,-0.00163959989247679,-0.00140953016208217,-0.000139318677608204,3
2,0.0789916591706975,0.0764744629706872,0.0670816313348375,0.0764744629706872,-0.00741281263423951,-0.00759072401493374,-0.00254355389314119,-0.00759072401493374,4
