"scenario_id","T","rep","E_RMSE","F_RMSE","E_Bias","F_Bias"
2,120,14,0.0645280860714792,0.101652764682164,0.00123065829499376,-0.0174285857589964
2,120,15,0.0694741195144419,0.0976620867409432,0.000943048116611426,-0.00815490015818194
2,120,16,0.0565189233267626,0.104195398993297,-0.00201824747358416,-0.00721133054240227
2,120,17,0.0642920394054807,0.100203522525666,-0.00370185202110888,-0.00891790334351644
2,120,18,0.0637683839696051,0.112179780823536,-0.00775240104388708,-0.00881394862346625
2,120,19,0.0624897274637973,0.0856468513940519,0.000302331564253664,-0.0052299158286454
2,120,20,0.0752734397469642,0.0889355868367072,-0.00283587168843884,-0.00497077250254501
2,120,21,0.0638026959327708,0.0973995627853217,-0.00146063160181981,-0.00378369516961063
2,120,22,0.068976099500313,0.10677287366316,-0.00177873566922097,-0.00940393596034369
2,120,23,0.0580944944360174,0.103904251138104,-0.00495762448908497,-0.0135313194051493
2,120,24,0.058414660779617,0.100854107342233,-0.00115817493949827,-0.00967758660089378
2,120,25,0.0747392966819722,0.124785863156597,-0.00188294060118965,-0.0042230843600503
2,120,26,0.0705606199621941,0.107318077931086,-0.00546750596434635,-0.0129084689171627
2,120,27,0.0715552995285766,0.222168939780559,0.00245000612686161,-0.0956571335841557
2,120,28,0.0677426019698136,0.155345193333428,0.00112209632321751,0.0595631466713158
2,120,29,0.0634545650310872,0.086431341886412,-0.00264081759131825,-0.00588531111363941
2,120,30,0.0483871525935469,0.0870757456909657,-0.00179509378367924,-0.00660436433919854
2,120,31,0.0700034244171576,0.108215684768258,-0.00688538382728429,-0.0256269904572816
2,120,32,0.0657109276955768,0.101248891498075,-0.00521066069752981,-0.0119001051328859
2,120,33,0.0600767502931228,0.101484031731901,-9.23760721085499e-05,-0.00514064986359798
2,120,34,0.0715118037762932,0.10296247394892,-0.00186171381323449,-0.0183098584829569
2,120,35,0.0606300012624455,0.0902044639094231,-0.00851110323385882,-0.00984530686354495
2,120,36,0.0626960194632504,0.103226179530607,-0.00452408983536571,-0.011065405312022
2,120,37,0.0765036964300682,0.100488648093043,0.000705270279556822,-0.00689996395687005
2,120,38,0.059093961901654,0.101215035027287,-0.00311432482520844,-0.0114370790688486
2,120,39,0.0630735038918661,0.102099387903539,-0.00189780297858992,-0.00853429199225513
2,120,40,0.0704447856645043,0.116986885301342,0.00481385477100206,0.0153022338307856
2,120,41,0.0577415702170218,0.100468639048003,-0.00416221169309888,-0.00753773049171807
2,120,42,0.0742603133589216,0.108425969165938,-0.0105365655583418,-0.018397806812431
2,120,43,0.0757162089633111,0.155839960026268,-0.00558780304604419,-0.0682755990740511
